caseId,term,naturalCourt,petitioner,respondent,jurisdiction,threeJudgeFdc,caseOrigin,caseSource,lcDisagreement,lcDisposition,lcDispositionDirection,partyWinning,issue,issueArea,lawType,lawSupp
1956-047,1956,1404,145.0,231.0,1.0,0.0,104.0,26.0,0.0,2.0,2.0,0.0,80040.0,8.0,3.0,329.0
1956-048,1956,1404,145.0,116.0,1.0,0.0,96.0,22.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1956-049,1956,1405,151.0,382.0,1.0,0.0,24.0,24.0,1.0,2.0,2.0,0.0,70080.0,7.0,-10.0,-1000.0
1956-050,1956,1404,27.0,249.0,2.0,0.0,81.0,81.0,0.0,9.0,2.0,1.0,30140.0,3.0,6.0,600.0
1956-051,1956,1404,106.0,368.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,20110.0,2.0,3.0,344.0
1956-051,1956,1404,106.0,368.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,20110.0,2.0,3.0,366.0
1956-052,1956,1405,371.0,151.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,70040.0,7.0,3.0,334.0
1956-053,1956,1404,213.0,27.0,1.0,0.0,94.0,22.0,0.0,-10.0,1.0,1.0,20320.0,2.0,6.0,600.0
1956-053,1956,1404,213.0,27.0,1.0,0.0,94.0,22.0,0.0,-10.0,1.0,1.0,20370.0,2.0,6.0,600.0
1956-054,1956,1405,27.0,245.0,2.0,0.0,96.0,96.0,0.0,-10.0,2.0,0.0,10570.0,1.0,-10.0,-1000.0
1956-055,1956,1405,240.0,369.0,1.0,0.0,9.0,29.0,0.0,9.0,2.0,0.0,120010.0,12.0,-10.0,-1000.0
1956-056,1956,1405,231.0,245.0,2.0,0.0,120.0,120.0,0.0,-10.0,2.0,1.0,90130.0,9.0,-10.0,-1000.0
1956-056,1956,1405,27.0,245.0,2.0,1.0,120.0,120.0,0.0,-10.0,2.0,1.0,90130.0,9.0,-10.0,-1000.0
1956-057,1956,1405,151.0,4.0,2.0,0.0,300.0,300.0,0.0,2.0,1.0,1.0,100020.0,10.0,3.0,356.0
1956-058,1956,1405,249.0,151.0,1.0,0.0,302.0,300.0,0.0,9.0,1.0,1.0,100020.0,10.0,3.0,356.0
1956-059,1956,1405,249.0,151.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,100020.0,10.0,3.0,356.0
1956-060,1956,1405,249.0,231.0,1.0,0.0,66.0,27.0,0.0,3.0,1.0,0.0,70160.0,7.0,3.0,363.0
1956-061,1956,1405,186.0,27.0,1.0,0.0,116.0,26.0,0.0,2.0,1.0,1.0,80040.0,8.0,6.0,600.0
1956-062,1956,1405,100.0,27.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,1.0,10160.0,1.0,-10.0,-1000.0
1956-063,1956,1405,106.0,368.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,0.0,20110.0,2.0,3.0,344.0
1956-064,1956,1405,240.0,27.0,1.0,0.0,60.0,25.0,1.0,3.0,2.0,1.0,120010.0,12.0,3.0,345.0
1956-065,1956,1405,382.0,249.0,1.0,0.0,22.0,22.0,0.0,3.0,2.0,1.0,70200.0,7.0,3.0,356.0
1956-066,1956,1405,27.0,240.0,6.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,90460.0,9.0,4.0,403.0
1956-067,1956,1405,27.0,231.0,1.0,0.0,134.0,30.0,0.0,2.0,1.0,1.0,80130.0,8.0,6.0,600.0
1956-068,1956,1405,249.0,159.0,1.0,0.0,108.0,29.0,0.0,6.0,1.0,0.0,70140.0,7.0,3.0,350.0
1956-069,1956,1405,145.0,231.0,1.0,0.0,302.0,301.0,0.0,3.0,1.0,1.0,80040.0,8.0,-10.0,-1000.0
1956-071,1956,1405,119.0,237.0,2.0,1.0,96.0,96.0,0.0,8.0,2.0,1.0,80220.0,8.0,3.0,343.0
1956-071,1956,1405,119.0,237.0,2.0,1.0,96.0,96.0,0.0,8.0,2.0,1.0,80220.0,8.0,3.0,343.0
1956-071,1956,1405,366.0,237.0,2.0,1.0,96.0,96.0,0.0,8.0,2.0,1.0,80220.0,8.0,3.0,343.0
1956-072,1956,1405,240.0,369.0,1.0,0.0,9.0,26.0,0.0,2.0,2.0,0.0,120010.0,12.0,3.0,345.0
1956-072,1956,1405,240.0,369.0,1.0,0.0,9.0,26.0,0.0,2.0,2.0,0.0,120010.0,12.0,5.0,507.0
1956-073,1956,1405,27.0,106.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,0.0,20110.0,2.0,3.0,344.0
1956-074,1956,1405,102.0,176.0,1.0,0.0,50.0,29.0,0.0,2.0,1.0,1.0,80070.0,8.0,3.0,353.0
1956-075,1956,1405,122.0,172.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,1.0,90140.0,9.0,6.0,600.0
1956-075,1956,1405,122.0,172.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,1.0,90140.0,9.0,6.0,600.0
1956-076,1956,1405,28.0,3.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,20050.0,2.0,2.0,231.0
1956-077,1956,1405,111.0,4.0,1.0,0.0,300.0,300.0,1.0,2.0,1.0,1.0,60030.0,6.0,2.0,230.0
1956-078,1956,1405,111.0,28.0,1.0,0.0,300.0,300.0,1.0,9.0,1.0,1.0,60030.0,6.0,2.0,231.0
1956-078,1956,1405,111.0,28.0,1.0,0.0,300.0,300.0,1.0,9.0,1.0,1.0,60030.0,6.0,2.0,230.0
1956-079,1956,1405,249.0,382.0,1.0,0.0,32.0,32.0,0.0,2.0,1.0,1.0,70130.0,7.0,3.0,356.0
1956-080,1956,1405,312.0,104.0,1.0,0.0,51.0,29.0,0.0,3.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1956-080,1956,1405,312.0,104.0,1.0,0.0,51.0,29.0,0.0,3.0,2.0,1.0,90320.0,9.0,-10.0,-1000.0
1956-081,1956,1405,231.0,145.0,1.0,0.0,55.0,32.0,0.0,2.0,2.0,0.0,80070.0,8.0,6.0,600.0
1956-081,1956,1405,231.0,145.0,1.0,0.0,55.0,32.0,0.0,2.0,2.0,0.0,80220.0,8.0,6.0,600.0
1956-082,1956,1405,100.0,27.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,1.0,10050.0,1.0,2.0,205.0
1956-083,1956,1405,145.0,231.0,1.0,0.0,302.0,301.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1956-084,1956,1405,8.0,28.0,2.0,1.0,42.0,42.0,0.0,-10.0,1.0,1.0,90030.0,9.0,-10.0,-1000.0
1956-085,1956,1405,405.0,4.0,1.0,0.0,25.0,25.0,0.0,8.0,1.0,1.0,80300.0,8.0,6.0,600.0
1956-086,1956,1405,100.0,27.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,10490.0,1.0,3.0,345.0
1956-086,1956,1405,100.0,27.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,10490.0,1.0,3.0,345.0
1956-087,1956,1405,240.0,369.0,1.0,0.0,86.0,28.0,0.0,2.0,2.0,0.0,120010.0,12.0,3.0,345.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10400.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10400.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10400.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10220.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10220.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10220.0,1.0,-10.0,-1000.0
1956-088,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,1.0,2.0,1.0,1.0,10090.0,1.0,2.0,210.0
1956-089,1956,1405,106.0,368.0,1.0,0.0,129.0,29.0,0.0,2.0,1.0,0.0,20110.0,2.0,6.0,600.0
1956-090,1956,1405,116.0,231.0,2.0,1.0,80.0,80.0,0.0,8.0,1.0,1.0,80230.0,8.0,3.0,343.0
1956-090,1956,1405,366.0,231.0,2.0,1.0,80.0,80.0,0.0,8.0,1.0,1.0,80230.0,8.0,3.0,343.0
1956-090,1956,1405,366.0,231.0,2.0,1.0,80.0,80.0,0.0,8.0,1.0,1.0,90120.0,9.0,3.0,305.0
1956-090,1956,1405,366.0,231.0,2.0,1.0,80.0,80.0,0.0,8.0,1.0,1.0,90120.0,9.0,3.0,305.0
1956-091,1956,1405,249.0,151.0,1.0,0.0,42.0,25.0,1.0,3.0,1.0,1.0,70200.0,7.0,3.0,350.0
1956-091,1956,1405,249.0,151.0,1.0,0.0,42.0,25.0,1.0,3.0,1.0,1.0,70200.0,7.0,1.0,139.0
1956-091,1956,1405,249.0,151.0,1.0,0.0,42.0,25.0,1.0,3.0,1.0,1.0,70200.0,7.0,3.0,357.0
1956-091,1956,1405,249.0,151.0,1.0,0.0,42.0,25.0,1.0,3.0,1.0,1.0,70200.0,7.0,1.0,138.0
1956-092,1956,1405,151.0,249.0,1.0,0.0,80.0,21.0,0.0,4.0,2.0,0.0,70200.0,7.0,3.0,350.0
1956-093,1956,1405,151.0,249.0,1.0,0.0,78.0,21.0,0.0,2.0,2.0,0.0,70200.0,7.0,3.0,350.0
1956-093,1956,1405,151.0,249.0,1.0,0.0,78.0,21.0,0.0,2.0,2.0,0.0,70200.0,7.0,6.0,600.0
1956-094,1956,1405,28.0,8.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,80220.0,8.0,3.0,363.0
1956-095,1956,1405,186.0,27.0,1.0,0.0,110.0,23.0,0.0,2.0,1.0,0.0,20240.0,2.0,3.0,377.0
1956-096,1956,1405,186.0,27.0,1.0,0.0,60.0,25.0,0.0,3.0,1.0,0.0,20240.0,2.0,3.0,377.0
1956-097,1956,1405,27.0,128.0,2.0,0.0,66.0,66.0,0.0,-10.0,1.0,1.0,80010.0,8.0,3.0,310.0
1956-098,1956,1405,100.0,27.0,1.0,0.0,122.0,25.0,0.0,2.0,1.0,1.0,10160.0,1.0,-10.0,-1000.0
1956-099,1956,1405,368.0,106.0,1.0,0.0,103.0,26.0,0.0,3.0,2.0,1.0,20110.0,2.0,3.0,344.0
1956-100,1956,1405,368.0,106.0,1.0,0.0,81.0,26.0,0.0,3.0,2.0,1.0,20110.0,2.0,3.0,344.0
1956-101,1956,1405,19.0,253.0,6.0,0.0,55.0,55.0,0.0,-10.0,2.0,0.0,20240.0,2.0,3.0,377.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,3.0,377.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,1.0,116.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,2.0,208.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,2.0,215.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,1.0,138.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,1.0,116.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,1.0,138.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,2.0,215.0
1956-101,1956,1405,28.0,253.0,6.0,0.0,131.0,131.0,0.0,-10.0,2.0,0.0,20240.0,2.0,2.0,208.0
1956-102,1956,1405,237.0,185.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,90500.0,9.0,-10.0,-1000.0
1956-103,1956,1405,237.0,185.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,1.0,90500.0,9.0,-10.0,-1000.0
1956-104,1956,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,1.0,10090.0,1.0,2.0,210.0
1956-105,1956,1405,159.0,27.0,1.0,0.0,126.0,24.0,0.0,3.0,2.0,0.0,80050.0,8.0,6.0,600.0
1956-106,1956,1405,116.0,208.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,0.0,80050.0,8.0,6.0,600.0
1956-107,1956,1405,126.0,28.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,1.0,40010.0,4.0,2.0,230.0
1956-108,1956,1405,254.0,27.0,1.0,0.0,55.0,32.0,1.0,2.0,1.0,1.0,30050.0,3.0,2.0,207.0
1956-109,1956,1405,254.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,30050.0,3.0,2.0,230.0
1956-109,1956,1405,254.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,30050.0,3.0,6.0,600.0
1956-110,1956,1405,27.0,100.0,1.0,0.0,66.0,27.0,0.0,3.0,1.0,1.0,10460.0,1.0,6.0,600.0
1956-110,1956,1405,27.0,100.0,1.0,0.0,66.0,27.0,0.0,3.0,1.0,1.0,10460.0,1.0,2.0,207.0
1956-111,1956,1405,111.0,27.0,1.0,0.0,75.0,25.0,0.0,2.0,1.0,1.0,60030.0,6.0,-10.0,-1000.0
1956-112,1956,1405,249.0,151.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,30010.0,3.0,2.0,200.0
1956-113,1956,1405,100.0,27.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,30060.0,3.0,3.0,369.0
1956-113,1956,1405,100.0,27.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,30060.0,3.0,3.0,369.0
1956-113,1956,1405,100.0,27.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,30060.0,3.0,3.0,369.0
1956-113,1956,1405,100.0,27.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,30060.0,3.0,5.0,507.0
1956-120,1956,1405,27.0,100.0,1.0,0.0,109.0,23.0,1.0,3.0,1.0,0.0,120020.0,12.0,3.0,345.0
1956-121,1956,1405,8.0,328.0,1.0,0.0,55.0,32.0,0.0,2.0,1.0,1.0,30120.0,3.0,5.0,511.0
1956-121,1956,1405,8.0,328.0,1.0,0.0,55.0,32.0,0.0,2.0,1.0,1.0,30120.0,3.0,6.0,600.0
1956-122,1956,1405,252.0,3.0,2.0,0.0,301.0,300.0,0.0,2.0,2.0,1.0,80100.0,8.0,1.0,111.0
1956-123,1956,1405,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,90190.0,9.0,-10.0,-1000.0
1956-124,1956,1405,100.0,27.0,1.0,0.0,55.0,32.0,0.0,3.0,1.0,1.0,10570.0,1.0,6.0,600.0
1956-125,1956,1405,168.0,253.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,40060.0,4.0,1.0,143.0
1956-126,1956,1405,117.0,19.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,30190.0,3.0,2.0,200.0
1956-127,1956,1405,100.0,27.0,1.0,0.0,55.0,32.0,1.0,2.0,1.0,1.0,10370.0,1.0,4.0,401.0
1956-128,1956,1405,19.0,233.0,2.0,1.0,66.0,66.0,0.0,-10.0,2.0,0.0,80110.0,8.0,2.0,231.0
1956-129,1956,1405,117.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,30200.0,3.0,6.0,600.0
1956-129,1956,1405,117.0,28.0,2.0,0.0,302.0,302.0,0.0,2.0,1.0,0.0,30190.0,3.0,2.0,200.0
1956-129,1956,1405,117.0,28.0,2.0,0.0,302.0,302.0,0.0,2.0,1.0,0.0,30200.0,3.0,2.0,200.0
1956-129,1956,1405,117.0,28.0,2.0,0.0,302.0,302.0,0.0,2.0,1.0,0.0,30200.0,3.0,1.0,113.0
1956-129,1956,1405,117.0,28.0,2.0,0.0,302.0,302.0,0.0,2.0,1.0,0.0,30190.0,3.0,1.0,113.0
1956-131,1956,1405,213.0,27.0,1.0,0.0,94.0,22.0,0.0,9.0,1.0,1.0,20370.0,2.0,-10.0,-1000.0
1956-132,1956,1405,145.0,231.0,1.0,0.0,302.0,300.0,1.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1956-133,1956,1405,324.0,186.0,1.0,0.0,55.0,55.0,0.0,1.0,2.0,1.0,20240.0,2.0,5.0,509.0
1956-133,1956,1405,186.0,324.0,1.0,0.0,55.0,55.0,0.0,9.0,1.0,0.0,20240.0,2.0,5.0,509.0
1957-001,1957,1405,145.0,231.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1957-002,1957,1405,145.0,116.0,1.0,0.0,94.0,22.0,0.0,3.0,1.0,1.0,80040.0,8.0,-10.0,-1000.0
1957-003,1957,1405,369.0,105.0,1.0,0.0,25.0,25.0,0.0,8.0,1.0,1.0,80010.0,8.0,6.0,600.0
1957-004,1957,1405,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10200.0,1.0,2.0,230.0
1957-007,1957,1405,182.0,249.0,1.0,0.0,121.0,25.0,0.0,2.0,1.0,1.0,90120.0,9.0,3.0,363.0
1957-008,1957,1405,19.0,16.0,8.0,1.0,81.0,81.0,1.0,-10.0,1.0,0.0,90130.0,9.0,1.0,139.0
1957-009,1957,1405,145.0,231.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1957-010,1957,1405,254.0,27.0,1.0,0.0,51.0,29.0,0.0,2.0,2.0,1.0,10080.0,1.0,-10.0,-1000.0
1957-011,1957,1405,126.0,27.0,1.0,0.0,86.0,28.0,0.0,9.0,1.0,1.0,90480.0,9.0,4.0,401.0
1957-012,1957,1405,245.0,27.0,2.0,1.0,115.0,115.0,0.0,9.0,2.0,1.0,80240.0,8.0,6.0,600.0
1957-012,1957,1405,245.0,27.0,2.0,1.0,115.0,115.0,0.0,9.0,2.0,1.0,90120.0,9.0,6.0,600.0
1957-013,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,1.0,10050.0,1.0,3.0,326.0
1957-014,1957,1405,100.0,27.0,1.0,0.0,52.0,30.0,0.0,2.0,1.0,0.0,10050.0,1.0,3.0,326.0
1957-015,1957,1405,106.0,368.0,1.0,0.0,83.0,28.0,0.0,2.0,1.0,1.0,30060.0,3.0,3.0,369.0
1957-015,1957,1405,106.0,368.0,1.0,0.0,83.0,28.0,0.0,2.0,1.0,1.0,20110.0,2.0,3.0,369.0
1957-016,1957,1405,145.0,151.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,100020.0,10.0,3.0,356.0
1957-017,1957,1405,245.0,27.0,2.0,1.0,55.0,55.0,0.0,2.0,1.0,0.0,80240.0,8.0,3.0,352.0
1957-017,1957,1405,231.0,27.0,2.0,1.0,55.0,55.0,0.0,2.0,1.0,0.0,80240.0,8.0,3.0,352.0
1957-017,1957,1405,231.0,27.0,2.0,1.0,55.0,55.0,0.0,2.0,1.0,0.0,90120.0,9.0,3.0,343.0
1957-017,1957,1405,231.0,27.0,2.0,1.0,55.0,55.0,0.0,2.0,1.0,0.0,90120.0,9.0,3.0,343.0
1957-018,1957,1405,126.0,28.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,10120.0,1.0,2.0,214.0
1957-019,1957,1405,106.0,368.0,1.0,0.0,96.0,22.0,1.0,3.0,1.0,1.0,10330.0,1.0,-10.0,-1000.0
1957-020,1957,1405,19.0,8.0,1.0,0.0,55.0,32.0,0.0,2.0,1.0,1.0,30030.0,3.0,-10.0,-1000.0
1957-021,1957,1405,366.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,231.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,231.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,231.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,184.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,4.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-021,1957,1405,27.0,231.0,2.0,1.0,79.0,79.0,0.0,5.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1957-022,1957,1405,126.0,27.0,1.0,0.0,55.0,32.0,1.0,2.0,1.0,1.0,10170.0,1.0,2.0,206.0
1957-023,1957,1405,166.0,200.0,1.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,40060.0,4.0,2.0,230.0
1957-023,1957,1405,166.0,200.0,1.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,40060.0,4.0,1.0,128.0
1957-024,1957,1405,100.0,28.0,2.0,0.0,302.0,302.0,0.0,2.0,1.0,1.0,40020.0,4.0,2.0,230.0
1957-025,1957,1405,27.0,100.0,1.0,0.0,66.0,27.0,1.0,7.0,2.0,1.0,10330.0,1.0,-10.0,-1000.0
1957-026,1957,1405,27.0,231.0,1.0,0.0,80.0,21.0,0.0,2.0,1.0,1.0,80060.0,8.0,6.0,600.0
1957-028,1957,1405,501.0,28.0,1.0,0.0,302.0,300.0,0.0,-10.0,2.0,0.0,90160.0,9.0,-10.0,-1000.0
1957-029,1957,1405,106.0,27.0,1.0,0.0,133.0,27.0,0.0,2.0,1.0,1.0,20110.0,2.0,3.0,344.0
1957-032,1957,1405,27.0,100.0,2.0,0.0,122.0,122.0,0.0,-10.0,2.0,1.0,10600.0,1.0,6.0,600.0
1957-032,1957,1405,27.0,100.0,2.0,0.0,122.0,122.0,0.0,-10.0,2.0,1.0,10600.0,1.0,1.0,146.0
1957-032,1957,1405,27.0,100.0,2.0,0.0,122.0,122.0,0.0,-10.0,2.0,1.0,10600.0,1.0,1.0,119.0
1957-033,1957,1405,231.0,28.0,2.0,1.0,66.0,66.0,0.0,11.0,2.0,0.0,80220.0,8.0,3.0,343.0
1957-033,1957,1405,27.0,28.0,2.0,1.0,66.0,66.0,0.0,11.0,2.0,0.0,80220.0,8.0,3.0,343.0
1957-033,1957,1405,366.0,28.0,2.0,1.0,66.0,66.0,0.0,11.0,2.0,0.0,80220.0,8.0,3.0,343.0
1957-034,1957,1405,249.0,3.0,2.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
1957-034,1957,1405,249.0,3.0,2.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,90180.0,9.0,-10.0,-1000.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,210.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,210.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,207.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,207.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,213.0
1957-035,1957,1405,100.0,27.0,1.0,0.0,96.0,22.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,213.0
1957-036,1957,1405,158.0,158.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,80010.0,8.0,3.0,310.0
1957-036,1957,1405,158.0,158.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,80010.0,8.0,3.0,364.0
1957-037,1957,1405,238.0,238.0,1.0,0.0,93.0,30.0,0.0,3.0,2.0,1.0,80010.0,8.0,3.0,310.0
1957-037,1957,1405,238.0,238.0,1.0,0.0,93.0,30.0,0.0,3.0,2.0,1.0,80010.0,8.0,3.0,364.0
1957-038,1957,1405,501.0,28.0,1.0,0.0,302.0,300.0,0.0,-10.0,1.0,0.0,90150.0,9.0,5.0,508.0
1957-039,1957,1405,100.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80110.0,8.0,2.0,237.0
1957-040,1957,1405,198.0,4.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,80300.0,8.0,-10.0,-1000.0
1957-041,1957,1405,100.0,27.0,1.0,0.0,103.0,26.0,0.0,-10.0,1.0,1.0,10020.0,1.0,-10.0,-1000.0
1957-042,1957,1405,24.0,126.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,0.0,10020.0,1.0,-10.0,-1000.0
1957-043,1957,1405,357.0,198.0,1.0,0.0,27.0,27.0,0.0,8.0,1.0,0.0,80010.0,8.0,3.0,364.0
1957-044,1957,1405,233.0,357.0,1.0,0.0,28.0,28.0,0.0,2.0,1.0,0.0,90120.0,9.0,3.0,310.0
1957-044,1957,1405,357.0,233.0,1.0,0.0,27.0,27.0,1.0,2.0,2.0,1.0,90120.0,9.0,3.0,310.0
1957-045,1957,1405,119.0,237.0,2.0,0.0,96.0,96.0,0.0,12.0,2.0,1.0,80220.0,8.0,3.0,343.0
1957-045,1957,1405,119.0,237.0,2.0,0.0,96.0,96.0,0.0,12.0,2.0,1.0,80220.0,8.0,3.0,343.0
1957-045,1957,1405,366.0,237.0,2.0,0.0,96.0,96.0,0.0,12.0,2.0,1.0,80220.0,8.0,3.0,343.0
1957-046,1957,1405,145.0,231.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,329.0
1957-047,1957,1405,145.0,116.0,1.0,0.0,109.0,23.0,0.0,2.0,1.0,1.0,80070.0,8.0,3.0,348.0
1957-048,1957,1405,382.0,249.0,1.0,0.0,32.0,32.0,0.0,10.0,1.0,1.0,70100.0,7.0,3.0,356.0
1957-048,1957,1405,382.0,249.0,1.0,0.0,32.0,32.0,0.0,10.0,1.0,1.0,90120.0,9.0,3.0,356.0
1957-050,1957,1405,241.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80100.0,8.0,1.0,148.0
1957-050,1957,1405,241.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,100060.0,10.0,1.0,148.0
1957-051,1957,1405,27.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80100.0,8.0,1.0,148.0
1957-051,1957,1405,241.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80100.0,8.0,1.0,148.0
1957-051,1957,1405,241.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,100060.0,10.0,1.0,148.0
1957-051,1957,1405,241.0,3.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,100060.0,10.0,1.0,148.0
1957-052,1957,1405,3.0,176.0,2.0,0.0,81.0,26.0,0.0,2.0,1.0,1.0,80100.0,8.0,1.0,148.0
1957-052,1957,1405,3.0,176.0,2.0,0.0,81.0,26.0,0.0,2.0,1.0,1.0,80100.0,8.0,1.0,148.0
